celltype,size_factors,dca_split
Group1,0.76711154,0
Group1,1.147473,0
Group1,0.8695051,0
Group1,1.1323677,1
Group1,1.2062486,0
Group1,0.8820199,0
Group1,1.1729575,0
Group1,1.1332079,0
Group1,0.94515383,0
Group1,1.1768959,0
Group1,1.1616856,0
Group1,0.9902945,0
Group1,1.2403798,0
Group1,0.93118626,1
Group1,1.219236,0
Group1,1.3552182,1
Group1,1.0108782,0
Group1,0.84794116,0
Group1,1.3988535,0
Group1,0.7971645,1
Group1,1.0321621,0
Group1,1.1018072,0
Group1,0.77918875,0
Group1,1.2761037,0
Group1,0.96463484,0
Group1,0.98066777,0
Group1,0.9935326,0
Group1,0.719713,0
Group1,0.6826412,1
Group1,1.1095262,0
Group1,0.6781254,0
Group1,1.1289722,0
Group1,0.8238393,0
Group1,1.1374086,0
Group1,1.7354395,0
Group1,0.7842997,0
Group1,1.0659608,0
Group1,1.3790574,1
Group1,0.9699033,0
Group1,1.0347176,0
Group1,1.4693913,0
Group1,0.88630813,0
Group1,1.1211832,1
Group1,0.8431103,0
Group1,1.3567934,1
Group1,0.62318295,0
Group1,0.81713563,0
Group1,1.1271518,0
Group1,1.5278519,0
Group1,1.5900056,1
Group1,1.0855993,0
Group1,1.1468079,0
Group1,1.0775303,0
Group1,0.94714916,0
Group1,1.3372599,0
Group1,0.8905264,0
Group1,1.1010021,0
Group1,0.8457883,0
Group1,0.75881505,0
Group1,1.0687612,0
Group1,0.9609417,0
Group1,0.8988229,0
Group1,1.0576117,0
Group1,0.7306699,0
Group1,0.8038682,0
Group1,1.1779985,1
Group1,1.6505141,0
Group1,1.0906577,0
Group1,0.90358377,1
Group1,0.88511795,0
Group1,0.7786111,0
Group1,1.0483525,0
Group1,0.92478013,0
Group1,1.0144664,0
Group1,1.277364,0
Group1,1.5630333,0
Group1,1.304529,0
Group1,1.0546012,0
Group1,0.6376756,0
Group1,0.8838227,0
Group1,1.0106682,1
Group1,1.221844,0
Group1,0.9193366,0
Group1,0.8501466,0
Group1,1.2538573,0
Group1,1.0728569,0
Group1,0.8982628,1
Group1,1.064718,0
Group1,1.1468779,0
Group1,0.67793286,0
Group1,0.7431497,0
Group1,1.3075219,0
Group1,1.1690193,0
Group1,0.7186978,0
Group1,0.7295672,1
Group1,1.0518881,0
Group1,0.9912047,0
Group1,0.6367654,0
Group1,1.0627052,0
Group1,0.6945959,0
Group1,1.288181,0
Group1,1.0374831,0
Group1,0.99067956,0
Group1,1.2251695,0
Group1,1.2204962,1
Group1,1.37918,0
Group1,1.4082878,0
Group1,1.1153371,0
Group1,0.87648886,0
Group1,0.821984,0
Group3,1.3094648,0
Group3,1.0255284,0
Group3,1.1251739,0
Group3,0.9673128,0
Group3,0.86157614,0
Group3,0.9501597,0
Group3,0.99670064,0
Group3,1.246786,0
Group3,0.74771804,1
Group3,1.0776353,0
Group3,0.6827813,0
Group3,1.5362885,0
Group3,1.2508467,0
Group3,0.9274231,0
Group3,0.9663852,0
Group3,0.8358465,0
Group3,0.8169256,0
Group3,0.8532096,0
Group3,1.2946397,0
Group3,1.0603247,1
Group3,1.0967662,0
Group3,0.87314576,0
Group3,0.99277997,0
Group3,0.860631,1
Group3,1.2582681,1
Group3,1.5112764,0
Group3,1.1493284,0
Group3,0.7844572,0
Group3,1.0129961,0
Group3,0.9340393,0
Group3,1.0707566,0
Group3,1.2878485,0
Group3,0.90951735,0
Group3,1.1431673,0
Group3,1.4471973,1
Group3,0.97916245,0
Group3,0.82949287,0
Group3,0.7553669,0
Group3,0.6608323,1
Group3,0.89945304,0
Group3,1.001444,1
Group3,0.6548987,0
Group3,1.0083928,0
Group3,0.99509037,1
Group3,1.0077977,0
Group3,1.0679561,0
Group3,1.0700389,0
Group3,0.88585305,0
Group3,1.0322846,0
Group3,1.0826237,0
Group3,0.76312083,0
Group3,0.86820984,0
Group3,0.85215944,0
Group3,1.0056797,0
Group3,1.387424,0
Group3,0.90734696,0
Group3,1.1680567,0
Group3,0.95595324,0
Group3,0.91763884,0
Group3,1.2091892,0
Group3,1.6526146,1
Group3,1.1508511,0
Group3,0.9942327,0
Group3,0.9844309,0
Group3,1.0155691,0
Group3,0.7232836,0
Group3,0.60328186,0
Group3,1.5740778,0
Group3,1.191721,0
Group3,1.2452457,0
Group3,1.1209031,0
Group3,1.0136262,0
Group3,1.0259135,0
Group3,0.88422525,0
Group3,0.7775259,0
Group3,1.1416969,0
Group3,0.9886842,0
Group3,1.1601977,1
Group3,0.6542336,0
Group3,0.81612045,1
