-1.0424579,0.7911333,-0.6571054,0.45602694,1.1143026,0.3756761,0.35390592,-1.0525762,0.13342014,1.8493516,0.12878847,-0.059388883,0.12334363,0.38747022,1.9135925,0.550499,0.059575636,-0.9437401,0.65051174,0.9380131,0.82167184,0.17062014,0.49932453,0.3451784,0.279762,0.10385214,0.33166987,0.37862813,0.5448643,0.3935774,-0.39597732,0.43333444,-1.5499353,0.07116619,1.3988714,0.5125517,0.60524464,0.34908396,0.5636149,0.84774023,0.33801258,0.16724384,1.5271221,0.38943943,0.3812979,-0.47884506,-0.18602681,-0.8787244,0.33606154,-0.38438275,0.029075947,1.9170665,0.72743565,1.6240256,0.16566563,-1.60883,-2.1469843,-1.2130735,-0.02236068,1.032596,0.35231,0.3352266,1.0669352,1.1315458,0.1702599,-1.5819342,-0.22647311,0.22900029,-0.077403806,-0.66003644,0.5370031,0.7163164,0.5275739,-1.0505149,-0.2341732,0.5295186,-1.6032362,0.54679006,0.31851014,-2.09591,0.1838688,0.8076226,-0.9382646,0.36377478,0.2703394,1.0114661,0.59122354,-0.08956383,0.26865107,-0.21652693,0.7279261,1.259977,0.22289324,-0.8124993,-0.13475586,-0.54290915,1.1567494,-0.031571597,0.8380208,0.10401961,-0.2745311,-2.2718306,0.9898222,-1.1984094,-1.0455878,-0.19357789,0.60589737,-0.65621513,1.0961965,0.26043546,-0.106320806,0.5319115,0.46952817,0.2738343,0.27874264,-3.9401076,0.3471432,-0.00058868894,0.4288222,-1.1951731,-0.19077402,-0.7532419,-0.39303148,0.39076424,0.8027687,0.48654175,0.58777547,0.13020737,0.36189008,0.3529414,-0.07908407,0.37800166,0.14525686,0.4403215,-0.23763436,-1.9182054,-0.051000655,-1.3165576,0.33903843,0.42821494,0.019408055,-0.27028885,0.62674654,-0.25134656,0.49151352,0.45276785,-0.04264992,0.18112233,0.5970516,1.2246069,0.7889292,0.16881396,0.25861993,0.5601584,0.06989903,0.2874261,0.7901689,0.67367256,0.47994688,0.47253928,0.3522955,0.03177338,0.3326104,-0.4106455,0.43256107,0.19482476,0.14809561,0.93278605,-0.78142846,-0.23628297,-0.1337344,0.4582759,0.14820164,0.28881463,0.98538226,-0.7608143,-1.9499032,0.24636537,-0.4144662,-1.8549975,0.5011126,0.13816412,0.77152145,0.38093626,1.2168481,-0.69658136,0.3536809,-0.12601483,0.40133083,0.53449243,0.3721958,0.133677,-0.33383363,-0.6137054,0.30192897,0.22967024,0.17910893,-0.50084764,0.6294482
1.0550987,0.49785376,-0.6571054,-3.7523367,-0.95236725,0.45999563,0.33256084,1.0306175,0.30355683,-0.678395,-0.13241304,-0.059388883,-0.008336591,0.04976203,-0.3126146,1.7274833,0.34948123,-0.9437401,0.723171,0.95855767,0.8438272,-0.22772668,-1.4146084,0.49304953,0.49451923,0.28481832,0.33974385,0.117640406,-1.5329154,0.44412372,-0.39597732,0.2314627,0.6000662,0.42371583,-0.77577543,0.309126,0.8148357,0.42002505,0.46946067,-0.8864559,0.2440207,0.45851707,-0.8341618,0.47378272,0.36489922,-0.020300986,-0.18602681,1.2907175,0.16209066,-0.38438275,0.29470268,-0.50071365,0.8865171,-0.52756447,0.2894324,0.48356187,0.5133491,0.76543844,-0.02236068,-0.7423863,0.44522476,0.37152377,1.1059084,0.5609319,0.34391025,0.77831197,-0.22647311,0.30678788,0.2237631,-0.66003644,0.62829894,1.0914041,0.5566944,-1.0505149,-0.2341732,0.7182184,0.41390446,-1.5415136,0.40577665,0.3896756,0.2551124,-1.0696602,0.9364472,0.38451642,0.22676411,1.3195007,-2.6148646,-0.08956383,0.3317588,-0.21652693,0.44379446,-0.6275398,0.10127696,1.5290703,-5.765422,-0.54290915,-0.94480884,-0.031571597,-0.8884996,0.30124816,-0.2745311,0.4371832,-1.1098362,-1.1984094,-1.0455878,-0.19357789,-2.1616783,-0.65621513,1.3101687,0.27519217,-0.106320806,0.08171467,0.6634799,0.49114287,0.33845595,0.30809033,0.3515214,0.055035282,0.46187088,-1.1951731,-0.19077402,-0.7532419,-0.39303148,0.5672731,1.1184692,0.38977942,0.5050156,0.3209066,-2.5787454,0.28267163,-0.07908407,-2.4402745,-2.8740807,0.4523252,-0.23763436,0.30514354,-0.051000655,-1.3165576,0.39551052,0.33169344,0.4758522,-0.27028885,0.31980574,-0.25134656,0.24836206,0.8498228,-0.04264992,0.39451167,-1.536346,-0.97975105,0.73248225,0.35589135,0.2689097,0.6957074,0.13645948,0.44387868,-1.5129694,0.8095585,0.32314143,0.5275093,-2.6922295,0.086255476,0.6444933,-0.4106455,-1.2706978,0.28240207,-5.712724,-0.8928131,-0.78142846,1.5652599,-0.1337344,0.34377983,0.27246532,0.32122296,0.82610214,1.3345919,0.48376173,0.29614094,-0.4144662,0.36680296,0.43366957,0.15568712,0.63029873,0.5396797,-0.8598255,1.3510169,-3.6384082,0.2421655,0.3283071,0.68705297,0.13696308,0.24123192,3.5846574,-0.6137054,-2.243151,0.18842646,0.25503355,1.9538504,0.57252127
0.9064389,0.59993744,-0.6571054,0.37789118,-0.95236725,0.10558436,0.24352889,1.351558,0.27551985,1.1121162,-0.09114548,-0.059388883,-0.05249005,0.106877685,-0.3126146,-0.4791079,0.16282536,-0.9437401,-1.8920214,-1.0437093,0.6572528,0.095149405,-1.4146084,0.39603308,-3.1986208,0.37692252,-3.241203,0.4299332,0.6274364,0.25779536,-0.39597732,0.4891526,0.5418957,0.15283342,1.5947084,0.39840576,0.6524856,-2.4599276,0.15396708,1.3628433,0.44092578,0.37861618,1.0315323,-2.360797,0.4539565,-0.2124661,-0.18602681,0.764094,0.47584242,-0.38438275,0.34082204,-0.50071365,-1.3010606,-0.52756447,0.5548771,0.7292237,0.40923443,-1.2130735,-0.02236068,-0.7423863,-2.2180245,0.13865341,-1.0718831,-0.9526214,0.33195806,-1.5819342,-0.22647311,-2.8874795,0.18556038,-0.66003644,0.561507,-0.9398327,-2.4748037,0.6440566,-0.2341732,0.62720823,0.4360977,0.6823905,0.25604206,0.5286637,-3.462725,1.2351767,1.2406459,0.21242101,-0.06568001,-1.0546079,0.46879697,-0.08956383,0.29562983,-0.21652693,0.5823074,-0.6275398,-0.006194108,0.5298393,0.17553735,-0.54290915,-0.94480884,-0.031571597,-0.8884996,0.29096255,-0.2745311,0.47922504,1.1975145,0.5055016,1.0598161,-0.19357789,0.62423766,1.1760622,0.97605413,0.36614916,-0.106320806,0.24582265,0.71591747,0.36709148,0.43255097,0.0030771478,0.123464234,0.009682849,0.440188,-1.1951731,-0.19077402,-0.7532419,-0.39303148,0.41630912,1.0345237,0.35105383,0.35119393,0.03413127,0.6090631,0.44342157,-0.07908407,0.3808854,0.34273675,0.3137898,-0.23763436,0.45825115,-0.051000655,0.36792758,0.19314767,0.4806271,0.47813234,-0.27028885,0.38231638,-0.25134656,0.31458852,-1.4069948,-0.04264992,0.25862706,0.22717728,0.9872849,0.90431434,-0.037891973,0.1812386,0.77325106,0.20802952,-2.6092515,0.5313097,0.59435064,0.42106348,0.4219583,0.24809074,0.14842886,0.2758094,-0.4106455,0.8358483,0.3339191,0.19805333,0.2494512,-0.78142846,-0.23628297,-0.1337344,-2.419134,0.27393022,0.034993134,0.62803733,-0.7608143,0.5027991,0.5872547,3.06682,0.682433,-2.3190699,0.08695276,1.0846593,0.4624504,1.4488426,-0.69658136,0.31866732,0.007891911,0.3282652,-0.95992196,0.07911224,0.33148783,1.5926193,-0.6137054,0.26005685,0.24746546,0.08062011,-0.50084764,0.434873
-1.0424579,0.6713678,-0.6571054,0.1840035,-0.95236725,0.35477293,0.44749027,1.0643388,-2.6395643,1.3134309,-0.4662087,-0.059388883,0.19342138,0.41497058,-0.3126146,-0.4791079,0.33294713,-0.9437401,0.31080392,1.35374,0.9880652,-0.08373115,0.72116196,0.57040316,0.32049894,0.46828112,0.46834457,0.15013462,0.59487474,0.27510804,-0.39597732,0.3633731,-1.5499353,0.18059896,-0.77577543,0.54825455,-1.4687729,0.5307434,0.5300468,-0.8864559,-3.9186487,0.50234985,-0.8341618,0.70482177,0.3367372,0.12693982,-0.18602681,-0.8787244,0.008434638,-0.38438275,0.3576292,-0.50071365,-1.3010606,-0.52756447,0.30939472,-1.60883,0.48146692,0.9909761,-0.02236068,-0.7423863,0.4179949,0.30291864,-1.0718831,-0.9526214,0.35601377,-1.5819342,-0.22647311,0.45223987,0.040618487,-0.66003644,-1.8364712,1.0430377,0.4350124,-1.0505149,-0.2341732,0.5543401,0.6189918,0.6573345,0.4606307,0.450276,0.406357,0.80984634,-0.9382646,0.47323975,0.3894136,1.1349049,0.6092698,-0.08956383,0.35332298,-0.21652693,0.6492125,1.7824974,0.2386149,-0.8124993,0.071148716,-0.54290915,1.5370392,-0.031571597,-0.8884996,0.4309007,-0.2745311,0.61786026,-1.1098362,0.82221544,-1.0455878,-0.19357789,-2.1616783,-0.65621513,-0.93299603,0.4049714,-0.106320806,-3.005007,-1.0860838,0.23965167,0.34728935,-3.9401076,0.27972388,-0.19169849,0.42136243,-1.1951731,-0.19077402,-0.7532419,-0.39303148,-2.011685,0.9484354,0.35536838,0.5161741,0.3907946,0.18692315,-2.1497886,-0.07908407,0.36222294,0.26509124,0.5555851,-0.23763436,-1.9182054,-0.051000655,-1.3165576,0.41129294,0.27294582,0.47305378,-0.27028885,-1.7504443,-0.25134656,0.3841536,0.7649991,-0.04264992,0.39275083,0.5274751,-0.97975105,-1.3038169,-3.7030587,-4.279666,0.5105275,0.17612372,0.4925437,0.76529014,0.8215999,0.40726,0.5682929,0.36220086,0.18424782,0.6089049,-0.4106455,-1.2706978,0.25243366,0.165547,-0.8928131,-0.78142846,-0.23628297,-0.1337344,0.62391776,-4.397265,0.39225906,0.9918116,-0.7608143,0.5570681,0.52902144,-0.4144662,0.744463,-0.0045524663,0.158343,0.48322806,0.59269994,1.6230031,0.6676663,0.51442695,0.04018691,0.44087225,0.94155324,0.26260263,0.09020722,2.2892482,-0.6137054,0.41140315,0.23381208,0.36155587,-0.50084764,-2.1535354
-1.0424579,0.7906555,1.5067551,0.16524734,1.4917243,0.2937709,0.1416884,1.353357,-2.6395643,1.9833794,-0.07099962,-0.059388883,0.32985684,-4.007973,-0.3126146,-0.4791079,0.1275696,1.4281015,-1.8920214,0.93394834,0.97423714,0.5094629,0.5726915,0.21573418,0.455143,0.47176698,0.13931434,0.4915005,0.62411034,-0.17600168,-0.39597732,0.48999295,0.54669,0.39569962,1.0661187,-2.461432,0.6069697,-2.4599276,0.3723437,-0.8864559,0.4080365,0.4445087,-0.8341618,0.37550634,0.48028222,-0.27625677,-0.18602681,-0.8787244,0.24357349,-0.38438275,0.3072098,-0.50071365,-1.3010606,-0.52756447,0.15663888,-1.60883,0.53751945,0.12563476,-0.02236068,1.2688828,-2.2180245,0.27959847,1.038229,0.8780423,0.2249923,-1.5819342,-0.22647311,-2.8874795,0.17483917,-0.66003644,0.60981315,-0.9398327,0.34301656,1.0253804,-0.2341732,-1.4817922,0.65692353,0.51813585,0.26051638,-2.09591,0.29178706,-1.0696602,-0.9382646,0.2852211,0.3600245,1.371129,0.8002326,-0.08956383,0.2838524,-0.21652693,0.57949483,-0.6275398,0.073924646,-0.8124993,0.102081686,2.1038918,-0.94480884,-0.031571597,-0.8884996,0.25417697,2.9512904,0.32305264,0.8999443,-1.1984094,1.0488061,4.601664,0.61113244,0.89868826,-0.93299603,-2.504939,-0.106320806,0.14476371,0.5709832,0.3165298,0.21875069,0.2756945,-3.54187,0.043465313,0.70337653,-1.1951731,-0.19077402,1.1381937,-0.39303148,0.4984848,1.2927787,0.24037182,-2.3447306,-4.2197094,0.075198285,-2.1497886,-0.07908407,0.46429256,0.45656386,0.28488594,-0.23763436,0.49130443,-0.051000655,0.58118457,0.1627529,0.24208629,0.218192,-0.27028885,0.6826493,-0.25134656,0.3567901,0.61617845,21.59443,0.12610081,-1.536346,0.50890523,0.42491752,0.11888163,0.21383835,-1.8155303,0.21091737,-2.6092515,0.6278382,0.8862478,0.4858369,0.53884226,-2.6922295,0.29135767,0.17713833,-0.4106455,0.47368237,-0.025040591,-0.10054922,0.8663195,-0.78142846,-0.23628297,9.106498,-2.419134,0.33317393,-2.3006947,0.26440692,0.99731106,0.74913645,0.38187164,-0.4144662,0.25853252,0.1994678,0.1347506,-1.185171,0.4537307,-0.8598255,-0.69658136,0.36983356,0.23800108,-0.03217996,1.4263018,0.48744807,0.35575074,-0.33383363,-0.6137054,-2.243151,0.28697327,0.15007265,-0.50084764,0.47854668
1.0399522,0.5120111,-0.6571054,0.27785143,1.1763899,0.31651327,0.3820352,-1.0525762,0.3942618,-0.678395,0.47337914,-0.059388883,0.07912963,0.1302228,-0.3126146,-0.4791079,0.3204257,1.296029,0.2741243,-1.0437093,0.8185755,-0.09162662,-1.4146084,0.350967,0.41624027,-2.5625713,0.27850446,0.30710196,0.73560494,0.28758204,-0.39597732,0.3408412,-1.5499353,0.21798873,-0.77577543,0.4620011,0.5154783,0.53499323,-2.2788544,-0.8864559,0.3096388,0.40066004,1.3612609,0.36081597,0.3234681,-0.07907,-0.18602681,1.1222433,-0.22044104,-0.38438275,0.22510959,2.3608823,1.0754243,-0.52756447,0.13532415,0.3999666,0.41875428,-1.2130735,-0.02236068,-0.7423863,0.5442607,0.22723328,0.9456479,-0.9526214,0.5076688,0.56116706,-0.22647311,0.35562006,0.20306462,-0.66003644,0.48476687,1.0487815,0.44418094,1.0590347,-0.2341732,0.53429335,0.6677544,0.4556308,0.3272583,-2.09591,0.3102242,-1.0696602,-0.9382646,0.5308087,0.20711581,-1.0546079,0.44446558,-0.08956383,0.21590956,-0.21652693,-1.7436482,1.0464165,0.12595958,-0.8124993,0.046721704,-0.54290915,-0.94480884,-0.031571597,-0.8884996,0.22119121,-0.2745311,0.35437524,1.072079,-1.1984094,0.8831809,-0.19357789,-2.1616783,-0.65621513,-0.93299603,0.2755475,-0.106320806,0.31816503,-1.0860838,0.4502388,-3.6229687,0.24754962,0.22153811,0.047518823,0.31886804,0.56391793,-0.19077402,-0.7532419,-0.39303148,0.6470115,0.6551908,0.3806594,0.4405137,0.048101578,0.4303532,0.6445147,-0.07908407,-2.4402745,0.4812212,0.6309185,-0.23763436,0.43446302,-0.051000655,0.9944722,0.44233572,-2.5441997,0.38274294,-0.27028885,0.4196231,-0.25134656,-2.6702716,0.5375278,-0.04264992,0.082686596,0.60647494,1.0242244,0.84205717,0.40930414,0.23199172,0.6547347,0.0534507,0.5809073,0.32069743,0.8015318,0.4800022,0.4986644,0.1947669,0.18539308,0.23003817,-0.4106455,0.82213986,0.48120132,0.05783089,0.9130592,-0.78142846,-0.23628297,-0.1337344,0.42997113,0.24756902,0.2189563,0.6677121,-0.7608143,0.47989616,0.4191638,-0.4144662,-1.8549975,0.30069873,-0.03584812,0.9276978,0.52660704,-0.8598255,-0.69658136,0.304941,0.016005497,0.26337883,1.408613,0.39135897,0.33137318,2.6867576,-0.6137054,0.3435278,0.25071436,-0.074144125,-0.50084764,0.41730228
-1.0424579,0.6745218,0.98892057,0.21523413,0.846166,0.19462232,0.47479826,-1.0525762,0.26382524,-0.678395,0.14867775,-0.059388883,0.15634309,0.23023225,-0.3126146,-0.4791079,0.266183,-0.9437401,0.56767315,-1.0437093,0.6035773,0.25904498,0.805696,0.40668097,0.38256174,0.41231275,0.40231866,0.26591825,0.6646047,-0.005246221,-0.39597732,0.4943839,-1.5499353,0.19385895,1.6277606,0.6714196,0.7667585,-2.4599276,0.46602803,1.3934915,-3.9186487,0.29224128,-0.8341618,0.5203088,0.480432,0.0928872,-0.18602681,1.1978874,-0.10694034,2.1250079,0.3028069,-0.50071365,0.6225346,-0.52756447,0.49717477,-1.60883,0.53862923,0.35678965,-0.02236068,-0.7423863,0.4753218,0.08586341,1.0892621,1.0748295,0.42862973,-1.5819342,-0.22647311,0.42078835,0.2281569,-0.66003644,0.5024393,1.1456003,0.2605409,0.9582958,-0.2341732,-1.4817922,-1.6032362,-1.5415136,-2.5537612,0.549087,0.28362548,0.8132585,0.3502823,0.1562949,-0.11936057,1.1862085,0.43043187,-0.08956383,0.23226973,-0.21652693,0.69874203,2.1368504,0.16539861,-0.8124993,0.26715815,-0.54290915,1.2855539,-0.031571597,1.480068,0.2622688,-0.2745311,0.35815644,-1.1098362,-1.1984094,0.4761432,-0.19357789,0.67263615,0.8954745,-0.93299603,0.19475584,-0.106320806,0.30786887,0.54147035,0.3962505,0.3962821,0.28295904,0.08363929,-0.090733,0.45925558,0.63332933,5.700598,0.7494584,3.472173,0.41139537,1.018157,0.3015188,-2.3447306,0.024108484,0.40936854,-2.1497886,-0.07908407,0.25048083,0.43941426,0.60729104,-0.23763436,0.45546332,-0.051000655,0.77441174,0.4340349,0.3476978,0.34792578,-0.27028885,0.3306832,2.8822668,0.31972948,1.0343996,-0.04264992,0.14183828,0.81588644,1.044407,0.56422937,0.17326339,0.1431898,0.6686777,0.07945601,0.32633835,0.62073004,0.66663766,0.19884151,0.43832177,0.3601109,0.2975061,0.465742,-0.4106455,0.51140887,0.306202,0.075896725,1.2608907,-0.78142846,-0.23628297,-0.1337344,0.36932185,0.33330357,0.5121911,0.50802463,1.0863307,-1.9499032,0.24240331,-0.4144662,0.66900283,-2.3190699,0.2726795,0.7186811,0.38303044,-0.8598255,-0.69658136,0.16721414,0.0072844066,0.14022341,-0.95992196,-3.1375759,0.3272204,-0.33383363,-0.6137054,-2.243151,0.31805915,0.13194066,-0.50084764,0.5606796
1.093493,0.8306388,1.7659204,0.3246035,0.9436102,0.53921247,0.2779029,1.0872519,0.17909095,0.868136,-0.10297862,-0.059388883,0.2987729,0.22280681,-0.3126146,-0.4791079,0.23853748,1.5005077,0.571592,-1.0437093,0.63902277,0.10889087,0.45776555,0.35677755,0.39878288,0.30536342,0.48552793,0.31698224,-1.5329154,0.2952288,-0.39597732,0.46663457,-1.5499353,0.2783034,1.4626598,0.47371888,-1.4687729,0.4426154,0.5816849,1.334074,0.35551983,-2.4136975,1.616132,0.1856965,0.5472742,-0.664173,-0.18602681,-0.8787244,-0.4937099,2.628313,0.19689411,-0.50071365,0.57337236,-0.52756447,0.37060377,0.788843,0.43092453,0.6264688,-0.02236068,-0.7423863,0.6342404,0.15907304,0.8920487,-0.9526214,0.33271232,0.89568233,-0.22647311,0.3351718,-0.18369874,-0.66003644,0.4029578,-0.9398327,0.42244202,1.141315,-0.2341732,-1.4817922,0.5453942,0.6521741,0.28371546,0.48957634,0.24162474,0.9133575,1.0780712,0.22111066,-0.03320824,-1.0546079,0.81030595,-0.08956383,0.11184449,-0.21652693,0.58936703,0.86094266,0.067111276,0.8878269,0.2190852,2.1422918,-0.94480884,-0.031571597,1.2276771,0.22447991,-0.2745311,0.41129988,0.77337825,-1.1984094,-1.0455878,-0.19357789,0.6681168,-0.65621513,-0.93299603,0.5662807,4.1077056,0.45808095,-1.0860838,0.2969548,0.038210876,0.345262,0.2579603,0.37660354,0.4733276,0.76525986,-0.19077402,-0.7532419,-0.39303148,0.58622617,-1.0839989,0.27679804,0.3947634,-0.08003574,0.49221912,0.4407277,-0.07908407,0.2406214,0.29982492,0.5742506,-0.23763436,0.6896246,-0.051000655,1.0048683,0.47409186,0.3360865,0.1834714,-0.27028885,0.5974009,-0.25134656,0.2804277,0.7615692,-0.04264992,0.2974909,-1.536346,1.3302878,0.86553305,0.5562386,0.2757034,0.44615754,0.06472202,0.5760646,0.7721092,-2.1434114,0.29610366,0.37550792,0.19059753,0.1088216,0.49871504,-0.4106455,0.6882141,0.35976884,0.30006474,-0.8928131,1.2140148,-0.23628297,-0.1337344,0.2773374,0.18836752,0.37240824,0.7705628,1.4030789,0.30786967,0.31908664,3.0699637,0.6645921,0.3195343,0.047054213,-1.185171,0.42251074,-0.8598255,1.1794107,0.31659505,0.07712515,0.4808213,1.0957913,0.1659482,0.111994386,-0.33383363,-0.6137054,0.48340407,0.28931072,-0.09029389,-0.50084764,0.3957217
-1.0424579,0.46334338,1.4461136,0.13938186,0.76360923,0.26935315,0.3607702,-1.0525762,0.31261516,-0.678395,-0.17606393,-0.059388883,0.0072336416,0.2186158,-0.3126146,-0.4791079,0.051748354,-0.9437401,0.53918415,-1.0437093,0.8169534,0.05418692,0.5874633,-2.9586558,0.3992937,0.47617862,0.68325156,-2.8499389,0.77232236,0.15281165,-0.39597732,0.3188773,0.47663003,0.076548465,-0.77577543,0.39098102,0.8450152,0.28196374,0.61055505,-0.8864559,0.3530024,0.35534412,-0.8341618,0.65306705,0.2723529,-0.31894836,-0.18602681,1.0991017,0.22223534,-0.38438275,0.3288325,-0.50071365,-1.3010606,2.0826073,0.37154773,0.38050985,-2.1469843,0.6794533,-0.02236068,-0.7423863,-2.2180245,0.16877706,0.6256132,-0.9526214,0.38212606,0.59098756,-0.22647311,0.36666894,0.020223035,2.3106694,0.6112123,1.10302,0.3159642,1.1935254,-0.2341732,0.50024194,0.66342896,0.75837713,0.41848817,0.44247764,0.42807993,-1.0696602,0.7572257,0.15661682,-5.678561,0.98109573,0.6318295,-0.08956383,0.15439434,-0.21652693,0.5082899,1.8881598,0.15283675,-0.8124993,0.4952092,-0.54290915,-0.94480884,-0.031571597,1.5468681,0.20585555,-0.2745311,0.35421646,-1.1098362,0.9587584,0.93379945,-0.19357789,0.6894473,1.5124577,1.0190811,0.42810518,-0.106320806,0.24437511,-1.0860838,-3.0415595,0.3758187,-3.9401076,-3.54187,0.13834916,0.70078355,-1.1951731,-0.19077402,-0.7532419,3.5195475,0.7243259,0.79550105,0.13463394,0.3660593,0.18813226,0.42099205,0.43488687,-0.07908407,0.6470035,0.24566866,0.50321746,-0.23763436,0.5524118,-0.051000655,0.71997255,0.41951403,0.6043708,0.50149006,-0.27028885,0.5682326,-0.25134656,0.11789008,-1.4069948,-0.04264992,0.004697141,-1.536346,1.2983836,0.88935107,0.5162582,0.4202885,0.69017875,0.2555714,0.46286625,-1.5129694,0.8473084,0.41324034,0.6253911,0.45577088,0.160252,0.45819855,-0.4106455,0.91923994,0.33251882,0.29815108,-0.8928131,1.030471,-0.23628297,7.482715,0.57789606,-4.397265,0.20018184,-1.3425509,-0.7608143,-1.9499032,0.5939353,-0.4144662,0.62637496,-2.3190699,0.1582982,-1.185171,0.44124952,1.3982692,-0.69658136,-3.6384082,-0.17868535,0.5138509,-0.95992196,0.50015366,0.26251304,-0.33383363,-0.6137054,0.21481688,0.46067855,0.14905433,-0.50084764,0.51447177
-1.0424579,0.6025653,1.1825416,0.26984563,1.4241735,0.20573993,0.18556519,-1.0525762,0.3877568,1.3371377,-0.14138366,-0.059388883,0.2625462,0.26040712,-0.3126146,-0.4791079,0.18117645,-0.9437401,-1.8920214,-1.0437093,-1.2200552,0.13131008,0.8239689,0.42183247,0.45135668,0.33849236,0.31465372,0.32972655,0.8448218,0.4199281,-0.39597732,0.38254538,-1.5499353,0.37196958,-0.77577543,0.55316484,-1.4687729,0.587858,0.4304018,1.41248,0.29496583,0.45438936,1.4220936,0.20746754,-2.4866047,-0.31283194,-0.18602681,-0.8787244,0.151128,-0.38438275,0.1775781,-0.50071365,0.9505057,1.831346,-2.2786932,0.51041573,-2.1469843,0.85512334,-0.02236068,-0.7423863,0.3449614,0.22638208,-1.0718831,-0.9526214,0.052961636,0.39904281,-0.22647311,0.21668202,0.14384864,1.5387003,0.62685597,-0.9398327,0.5952224,-1.0505149,-0.2341732,0.67649347,0.75031024,-1.5415136,0.46129385,0.5895262,-3.462725,1.1404923,1.310251,0.41822067,0.333103,0.57999456,0.59633535,-0.08956383,0.2923472,-0.21652693,0.5597318,-0.6275398,0.19753012,1.1446804,0.24825972,-0.54290915,1.0928612,-0.031571597,-0.8884996,0.22471541,-0.2745311,0.20558009,1.3594648,-1.1984094,-1.0455878,-0.19357789,0.7404725,1.1858153,1.6876469,0.5124206,-0.106320806,0.0496133,0.90366167,0.16430174,0.35900402,0.1766982,0.35742953,0.2094534,0.5719522,0.7113877,-0.19077402,-0.7532419,-0.39303148,0.4234016,-1.0839989,0.09547326,0.4444295,0.17861085,0.018921494,0.62673205,-0.07908407,0.3900434,0.3783812,0.4768678,4.7397804,-1.9182054,-0.051000655,-1.3165576,0.37969622,0.45288998,0.3189609,-0.27028885,0.58759737,-0.25134656,0.47373286,1.0633672,-0.04264992,0.2562169,0.75443846,0.8683027,-1.3038169,-3.7030587,0.5572256,0.6975192,0.05244614,0.11309116,0.7860038,-2.1434114,0.573845,0.27739826,0.076469816,0.2241846,0.6730507,-0.4106455,-1.2706978,0.27651855,-0.16905782,1.1879086,-0.78142846,-0.23628297,7.2478867,0.48597386,0.14582436,0.3005522,-1.3425509,-0.7608143,0.4723631,0.562743,-0.4144662,0.5174799,-2.3190699,0.11979608,-1.185171,-5.2539625,-0.8598255,-0.69658136,0.52026165,0.29509726,0.08772758,0.7896138,0.064768136,-4.829039,-0.33383363,-0.6137054,0.51446,0.36357695,0.23350582,-0.50084764,0.56371313
